Fiscal Year,County,Region,Confirmed Victims,Victims
2018,Callahan,2-Abilene,Confirmed Victim,70
2018,Clay,2-Abilene,Not Confirmed,122
2018,Clay,2-Abilene,Confirmed Victim,35
2018,Coleman,2-Abilene,Not Confirmed,75
2018,Coleman,2-Abilene,Confirmed Victim,56
2018,Comanche,2-Abilene,Not Confirmed,145
2018,Comanche,2-Abilene,Confirmed Victim,42
2018,Cottle,2-Abilene,Not Confirmed,5
2018,Cottle,2-Abilene,Confirmed Victim,3
2018,Eastland,2-Abilene,Not Confirmed,201
2018,Eastland,2-Abilene,Confirmed Victim,61
2018,Fisher,2-Abilene,Not Confirmed,36
2018,Fisher,2-Abilene,Confirmed Victim,18
2018,Foard,2-Abilene,Not Confirmed,9
2018,Foard,2-Abilene,Confirmed Victim,5
2018,Hardeman,2-Abilene,Not Confirmed,48
2018,Hardeman,2-Abilene,Confirmed Victim,9
2018,Haskell,2-Abilene,Not Confirmed,53
2018,Haskell,2-Abilene,Confirmed Victim,28
2018,Jack,2-Abilene,Not Confirmed,64
2018,Jack,2-Abilene,Confirmed Victim,46
2018,Jones,2-Abilene,Not Confirmed,198
2018,Jones,2-Abilene,Confirmed Victim,122
2018,Kent,2-Abilene,Not Confirmed,8
2018,Kent,2-Abilene,Confirmed Victim,3
2018,Knox,2-Abilene,Not Confirmed,40
2018,Knox,2-Abilene,Confirmed Victim,10
2018,Mitchell,2-Abilene,Not Confirmed,113
2018,Mitchell,2-Abilene,Confirmed Victim,59
2018,Montague,2-Abilene,Not Confirmed,208
2018,Montague,2-Abilene,Confirmed Victim,139
2018,Nolan,2-Abilene,Not Confirmed,300
2018,Nolan,2-Abilene,Confirmed Victim,125
2018,Runnels,2-Abilene,Not Confirmed,120
2018,Runnels,2-Abilene,Confirmed Victim,41
2018,Scurry,2-Abilene,Not Confirmed,265
2018,Scurry,2-Abilene,Confirmed Victim,88
2018,Shackelford,2-Abilene,Not Confirmed,35
2018,Shackelford,2-Abilene,Confirmed Victim,15
2018,Stephens,2-Abilene,Not Confirmed,136
2018,Stephens,2-Abilene,Confirmed Victim,25
2018,Stonewall,2-Abilene,Not Confirmed,19
2018,Stonewall,2-Abilene,Confirmed Victim,5
2018,Taylor,2-Abilene,Not Confirmed,1970
2018,Taylor,2-Abilene,Confirmed Victim,912
2018,Throckmorton,2-Abilene,Not Confirmed,5
2018,Throckmorton,2-Abilene,Confirmed Victim,3
2018,Wichita,2-Abilene,Not Confirmed,1898
2018,Wichita,2-Abilene,Confirmed Victim,504
2018,Wilbarger,2-Abilene,Not Confirmed,160
2018,Wilbarger,2-Abilene,Confirmed Victim,43
2018,Young,2-Abilene,Not Confirmed,228
2018,Young,2-Abilene,Confirmed Victim,61
2018,Collin,3-Arlington,Not Confirmed,3642
2018,Collin,3-Arlington,Confirmed Victim,1340
2018,Cooke,3-Arlington,Not Confirmed,403
2018,Cooke,3-Arlington,Confirmed Victim,312
2018,Dallas,3-Arlington,Not Confirmed,17235
2018,Dallas,3-Arlington,Confirmed Victim,7174
2018,Denton,3-Arlington,Not Confirmed,4113
2018,Denton,3-Arlington,Confirmed Victim,1337
2018,Ellis,3-Arlington,Not Confirmed,1203
2018,Ellis,3-Arlington,Confirmed Victim,320
2018,Erath,3-Arlington,Not Confirmed,273
2018,Erath,3-Arlington,Confirmed Victim,150
2018,Fannin,3-Arlington,Not Confirmed,311
2018,Fannin,3-Arlington,Confirmed Victim,124
2018,Grayson,3-Arlington,Not Confirmed,1262
2018,Grayson,3-Arlington,Confirmed Victim,509
2018,Hood,3-Arlington,Not Confirmed,600
2018,Hood,3-Arlington,Confirmed Victim,297
2018,Hunt,3-Arlington,Not Confirmed,853
2018,Hunt,3-Arlington,Confirmed Victim,317
2018,Johnson,3-Arlington,Not Confirmed,1673
2018,Johnson,3-Arlington,Confirmed Victim,561
2018,Kaufman,3-Arlington,Not Confirmed,941
2018,Kaufman,3-Arlington,Confirmed Victim,322
2018,Navarro,3-Arlington,Not Confirmed,437
2018,Navarro,3-Arlington,Confirmed Victim,112
2018,Palo Pinto,3-Arlington,Not Confirmed,349
2018,Palo Pinto,3-Arlington,Confirmed Victim,206
2018,Parker,3-Arlington,Not Confirmed,957
2018,Parker,3-Arlington,Confirmed Victim,459
2018,Rockwall,3-Arlington,Not Confirmed,454
2018,Rockwall,3-Arlington,Confirmed Victim,154
2018,Somervell,3-Arlington,Not Confirmed,62
2018,Somervell,3-Arlington,Confirmed Victim,47
2018,Tarrant,3-Arlington,Not Confirmed,15879
2018,Tarrant,3-Arlington,Confirmed Victim,5842
2018,Wise,3-Arlington,Not Confirmed,546
2018,Wise,3-Arlington,Confirmed Victim,191
2018,Anderson,4-Tyler,Not Confirmed,374
2018,Anderson,4-Tyler,Confirmed Victim,194
2018,Bowie,4-Tyler,Not Confirmed,823
2018,Bowie,4-Tyler,Confirmed Victim,235
2018,Camp,4-Tyler,Not Confirmed,137
2018,Camp,4-Tyler,Confirmed Victim,68
2018,Cass,4-Tyler,Not Confirmed,275
2018,Cass,4-Tyler,Confirmed Victim,69
2018,Cherokee,4-Tyler,Not Confirmed,531
2018,Cherokee,4-Tyler,Confirmed Victim,202
2018,Delta,4-Tyler,Not Confirmed,35
2018,Delta,4-Tyler,Confirmed Victim,14
2018,Franklin,4-Tyler,Not Confirmed,66
2018,Franklin,4-Tyler,Confirmed Victim,31
2018,Gregg,4-Tyler,Not Confirmed,1063
2018,Gregg,4-Tyler,Confirmed Victim,553
2018,Harrison,4-Tyler,Not Confirmed,489
2018,Harrison,4-Tyler,Confirmed Victim,174
2018,Henderson,4-Tyler,Not Confirmed,856
2018,Henderson,4-Tyler,Confirmed Victim,351
2018,Hopkins,4-Tyler,Not Confirmed,318
2018,Hopkins,4-Tyler,Confirmed Victim,63
2018,Lamar,4-Tyler,Not Confirmed,470
2018,Lamar,4-Tyler,Confirmed Victim,172
2018,Marion,4-Tyler,Not Confirmed,109
2018,Marion,4-Tyler,Confirmed Victim,33
2018,Morris,4-Tyler,Not Confirmed,83
2018,Morris,4-Tyler,Confirmed Victim,66
2018,Panola,4-Tyler,Not Confirmed,186
2018,Panola,4-Tyler,Confirmed Victim,72
2018,Rains,4-Tyler,Not Confirmed,122
2018,Rains,4-Tyler,Confirmed Victim,25
2018,Red River,4-Tyler,Not Confirmed,108
2018,Red River,4-Tyler,Confirmed Victim,30
2018,Rusk,4-Tyler,Not Confirmed,425
2018,Rusk,4-Tyler,Confirmed Victim,162
2018,Smith,4-Tyler,Not Confirmed,1504
2018,Smith,4-Tyler,Confirmed Victim,519
2018,Titus,4-Tyler,Not Confirmed,226
2018,Titus,4-Tyler,Confirmed Victim,74
2018,Upshur,4-Tyler,Not Confirmed,336
2018,Upshur,4-Tyler,Confirmed Victim,148
2018,Van Zandt,4-Tyler,Not Confirmed,464
2018,Van Zandt,4-Tyler,Confirmed Victim,170
2018,Wood,4-Tyler,Not Confirmed,343
2018,Wood,4-Tyler,Confirmed Victim,122
2018,Angelina,5-Beaumont,Not Confirmed,839
2018,Angelina,5-Beaumont,Confirmed Victim,224
2018,Hardin,5-Beaumont,Not Confirmed,359
2018,Hardin,5-Beaumont,Confirmed Victim,147
2018,Houston,5-Beaumont,Not Confirmed,173
2018,Houston,5-Beaumont,Confirmed Victim,69
2018,Jasper,5-Beaumont,Not Confirmed,269
2018,Jasper,5-Beaumont,Confirmed Victim,114
2018,Jefferson,5-Beaumont,Not Confirmed,1984
2018,Jefferson,5-Beaumont,Confirmed Victim,601
2018,Nacogdoches,5-Beaumont,Not Confirmed,440
2018,Nacogdoches,5-Beaumont,Confirmed Victim,151
2018,Newton,5-Beaumont,Not Confirmed,47
2018,Newton,5-Beaumont,Confirmed Victim,19
2018,Orange,5-Beaumont,Not Confirmed,692
2018,Orange,5-Beaumont,Confirmed Victim,280
2018,Polk,5-Beaumont,Not Confirmed,487
2018,Polk,5-Beaumont,Confirmed Victim,121
2018,Sabine,5-Beaumont,Not Confirmed,74
2018,Sabine,5-Beaumont,Confirmed Victim,21
2018,San Augustine,5-Beaumont,Not Confirmed,55
2018,San Augustine,5-Beaumont,Confirmed Victim,19
2018,San Jacinto,5-Beaumont,Not Confirmed,288
2018,San Jacinto,5-Beaumont,Confirmed Victim,61
2018,Shelby,5-Beaumont,Not Confirmed,304
2018,Shelby,5-Beaumont,Confirmed Victim,71
2018,Trinity,5-Beaumont,Not Confirmed,140
2018,Trinity,5-Beaumont,Confirmed Victim,48
2018,Tyler,5-Beaumont,Not Confirmed,191
2018,Tyler,5-Beaumont,Confirmed Victim,86
2018,Austin,6-Houston,Not Confirmed,197
2018,Austin,6-Houston,Confirmed Victim,29
2018,Brazoria,6-Houston,Not Confirmed,2148
2018,Brazoria,6-Houston,Confirmed Victim,608
2018,Chambers,6-Houston,Not Confirmed,234
2018,Chambers,6-Houston,Confirmed Victim,77
2018,Colorado,6-Houston,Not Confirmed,160
2018,Colorado,6-Houston,Confirmed Victim,33
2018,Fort Bend,6-Houston,Not Confirmed,3456
2018,Fort Bend,6-Houston,Confirmed Victim,631
2018,Galveston,6-Houston,Not Confirmed,2612
2018,Galveston,6-Houston,Confirmed Victim,712
2018,Harris,6-Houston,Not Confirmed,32327
2018,Harris,6-Houston,Confirmed Victim,6961
2018,Liberty,6-Houston,Not Confirmed,858
2018,Liberty,6-Houston,Confirmed Victim,247
2018,Matagorda,6-Houston,Not Confirmed,440
2018,Matagorda,6-Houston,Confirmed Victim,92
2018,Montgomery,6-Houston,Not Confirmed,4171
2018,Montgomery,6-Houston,Confirmed Victim,1057
2018,Walker,6-Houston,Not Confirmed,380
2018,Walker,6-Houston,Confirmed Victim,90
2018,Waller,6-Houston,Not Confirmed,405
2018,Waller,6-Houston,Confirmed Victim,90
2018,Wharton,6-Houston,Not Confirmed,383
2018,Wharton,6-Houston,Confirmed Victim,112
2018,Bastrop,7-Austin,Not Confirmed,882
2018,Bastrop,7-Austin,Confirmed Victim,309
2018,Bell,7-Austin,Not Confirmed,3636
2018,Bell,7-Austin,Confirmed Victim,1352
2018,Blanco,7-Austin,Not Confirmed,49
2018,Blanco,7-Austin,Confirmed Victim,26
2018,Bosque,7-Austin,Not Confirmed,160
2018,Bosque,7-Austin,Confirmed Victim,59
2018,Brazos,7-Austin,Not Confirmed,1279
2018,Brazos,7-Austin,Confirmed Victim,245
2018,Burleson,7-Austin,Not Confirmed,177
2018,Burleson,7-Austin,Confirmed Victim,53
2018,Burnet,7-Austin,Not Confirmed,398
2018,Burnet,7-Austin,Confirmed Victim,179
2018,Caldwell,7-Austin,Not Confirmed,476
2018,Caldwell,7-Austin,Confirmed Victim,153
2018,Coryell,7-Austin,Not Confirmed,887
2018,Coryell,7-Austin,Confirmed Victim,390
2018,Falls,7-Austin,Not Confirmed,147
2018,Falls,7-Austin,Confirmed Victim,64
2018,Fayette,7-Austin,Not Confirmed,152
2018,Fayette,7-Austin,Confirmed Victim,36
2018,Freestone,7-Austin,Not Confirmed,123
2018,Freestone,7-Austin,Confirmed Victim,39
2018,Grimes,7-Austin,Not Confirmed,231
2018,Grimes,7-Austin,Confirmed Victim,64
2018,Hamilton,7-Austin,Not Confirmed,73
2018,Hamilton,7-Austin,Confirmed Victim,23
2018,Hays,7-Austin,Not Confirmed,1366
2018,Hays,7-Austin,Confirmed Victim,455
2018,Hill,7-Austin,Not Confirmed,431
2018,Hill,7-Austin,Confirmed Victim,140
2018,Lampasas,7-Austin,Not Confirmed,186
2018,Lampasas,7-Austin,Confirmed Victim,77
2018,Lee,7-Austin,Not Confirmed,165
2018,Lee,7-Austin,Confirmed Victim,23
2018,Leon,7-Austin,Not Confirmed,130
2018,Leon,7-Austin,Confirmed Victim,23
2018,Limestone,7-Austin,Not Confirmed,188
2018,Limestone,7-Austin,Confirmed Victim,33
2018,Llano,7-Austin,Not Confirmed,179
2018,Llano,7-Austin,Confirmed Victim,76
2018,Madison,7-Austin,Not Confirmed,70
2018,Madison,7-Austin,Confirmed Victim,20
2018,McLennan,7-Austin,Not Confirmed,3000
2018,McLennan,7-Austin,Confirmed Victim,878
2018,Milam,7-Austin,Not Confirmed,241
2018,Milam,7-Austin,Confirmed Victim,72
2018,Mills,7-Austin,Not Confirmed,30
2018,Mills,7-Austin,Confirmed Victim,12
2018,Robertson,7-Austin,Not Confirmed,191
2018,Robertson,7-Austin,Confirmed Victim,45
2018,San Saba,7-Austin,Not Confirmed,60
2018,San Saba,7-Austin,Confirmed Victim,20
2018,Travis,7-Austin,Not Confirmed,7305
2018,Travis,7-Austin,Confirmed Victim,2128
2018,Washington,7-Austin,Not Confirmed,176
2018,Washington,7-Austin,Confirmed Victim,66
2018,Williamson,7-Austin,Not Confirmed,2751
2018,Williamson,7-Austin,Confirmed Victim,684
2018,Atascosa,8-San Antonio,Not Confirmed,627
2018,Atascosa,8-San Antonio,Confirmed Victim,186
2018,Bandera,8-San Antonio,Not Confirmed,211
2018,Bandera,8-San Antonio,Confirmed Victim,56
2018,Bexar,8-San Antonio,Not Confirmed,18353
2018,Bexar,8-San Antonio,Confirmed Victim,5865
2018,Calhoun,8-San Antonio,Not Confirmed,231
2018,Calhoun,8-San Antonio,Confirmed Victim,75
2018,Comal,8-San Antonio,Not Confirmed,1174
2018,Comal,8-San Antonio,Confirmed Victim,378
2018,DeWitt,8-San Antonio,Not Confirmed,209
2018,DeWitt,8-San Antonio,Confirmed Victim,51
2018,Dimmit,8-San Antonio,Not Confirmed,149
2018,Dimmit,8-San Antonio,Confirmed Victim,61
2018,Edwards,8-San Antonio,Not Confirmed,35
2018,Edwards,8-San Antonio,Confirmed Victim,3
2018,Frio,8-San Antonio,Not Confirmed,220
2018,Frio,8-San Antonio,Confirmed Victim,97
2018,Gillespie,8-San Antonio,Not Confirmed,154
2018,Gillespie,8-San Antonio,Confirmed Victim,58
2018,Goliad,8-San Antonio,Not Confirmed,69
2018,Goliad,8-San Antonio,Confirmed Victim,15
2018,Gonzales,8-San Antonio,Not Confirmed,222
2018,Gonzales,8-San Antonio,Confirmed Victim,32
2018,Guadalupe,8-San Antonio,Not Confirmed,1476
2018,Guadalupe,8-San Antonio,Confirmed Victim,237
2018,Jackson,8-San Antonio,Not Confirmed,98
2018,Jackson,8-San Antonio,Confirmed Victim,32
2018,Karnes,8-San Antonio,Not Confirmed,202
2018,Karnes,8-San Antonio,Confirmed Victim,60
2018,Kendall,8-San Antonio,Not Confirmed,201
2018,Kendall,8-San Antonio,Confirmed Victim,48
2018,Kerr,8-San Antonio,Not Confirmed,560
2018,Kerr,8-San Antonio,Confirmed Victim,199
2018,Kinney,8-San Antonio,Not Confirmed,19
2018,Kinney,8-San Antonio,Confirmed Victim,9
2018,La Salle,8-San Antonio,Not Confirmed,84
2018,La Salle,8-San Antonio,Confirmed Victim,34
2018,Lavaca,8-San Antonio,Not Confirmed,157
2018,Lavaca,8-San Antonio,Confirmed Victim,32
2018,Maverick,8-San Antonio,Not Confirmed,290
2018,Maverick,8-San Antonio,Confirmed Victim,49
2018,Medina,8-San Antonio,Not Confirmed,495
2018,Medina,8-San Antonio,Confirmed Victim,155
2018,Real,8-San Antonio,Not Confirmed,34
2018,Real,8-San Antonio,Confirmed Victim,10
2018,Uvalde,8-San Antonio,Not Confirmed,324
2018,Uvalde,8-San Antonio,Confirmed Victim,91
2018,Val Verde,8-San Antonio,Not Confirmed,437
2018,Val Verde,8-San Antonio,Confirmed Victim,118
2018,Victoria,8-San Antonio,Not Confirmed,1028
2018,Victoria,8-San Antonio,Confirmed Victim,264
2018,Wilson,8-San Antonio,Not Confirmed,364
2018,Wilson,8-San Antonio,Confirmed Victim,68
2018,Zavala,8-San Antonio,Not Confirmed,201
2018,Zavala,8-San Antonio,Confirmed Victim,42
2018,Andrews,9-Midland,Not Confirmed,137
2018,Andrews,9-Midland,Confirmed Victim,56
2018,Borden,9-Midland,Not Confirmed,2
2018,Borden,9-Midland,Confirmed Victim,4
2018,Coke,9-Midland,Not Confirmed,46
2018,Coke,9-Midland,Confirmed Victim,11
2018,Concho,9-Midland,Not Confirmed,23
2018,Concho,9-Midland,Confirmed Victim,4
2018,Crane,9-Midland,Not Confirmed,19
2018,Crane,9-Midland,Confirmed Victim,3
2018,Crockett,9-Midland,Not Confirmed,13
2018,Crockett,9-Midland,Confirmed Victim,12
2018,Dawson,9-Midland,Not Confirmed,166
2018,Dawson,9-Midland,Confirmed Victim,39
2018,Ector,9-Midland,Not Confirmed,1513
2018,Ector,9-Midland,Confirmed Victim,310
2018,Gaines,9-Midland,Not Confirmed,110
2018,Gaines,9-Midland,Confirmed Victim,56
2018,Glasscock,9-Midland,Not Confirmed,3
2018,Glasscock,9-Midland,Confirmed Victim,1
2018,Howard,9-Midland,Not Confirmed,328
2018,Howard,9-Midland,Confirmed Victim,118
2018,Irion,9-Midland,Not Confirmed,3
2018,Kimble,9-Midland,Not Confirmed,54
2018,Kimble,9-Midland,Confirmed Victim,21
2018,Loving,9-Midland,Not Confirmed,4
2018,Martin,9-Midland,Not Confirmed,45
2018,Martin,9-Midland,Confirmed Victim,7
2018,Mason,9-Midland,Not Confirmed,42
2018,Mason,9-Midland,Confirmed Victim,9
2018,McCulloch,9-Midland,Not Confirmed,121
2018,McCulloch,9-Midland,Confirmed Victim,31
2018,Menard,9-Midland,Not Confirmed,24
2018,Menard,9-Midland,Confirmed Victim,6
2018,Midland,9-Midland,Not Confirmed,1322
2018,Midland,9-Midland,Confirmed Victim,211
2018,Pecos,9-Midland,Not Confirmed,109
2018,Pecos,9-Midland,Confirmed Victim,22
2018,Reagan,9-Midland,Not Confirmed,21
2018,Reagan,9-Midland,Confirmed Victim,8
2018,Reeves,9-Midland,Not Confirmed,68
2018,Reeves,9-Midland,Confirmed Victim,12
2018,Schleicher,9-Midland,Not Confirmed,17
2018,Schleicher,9-Midland,Confirmed Victim,2
2018,Sterling,9-Midland,Not Confirmed,11
2018,Sterling,9-Midland,Confirmed Victim,2
2018,Sutton,9-Midland,Not Confirmed,25
2018,Sutton,9-Midland,Confirmed Victim,14
2018,Terrell,9-Midland,Not Confirmed,9
2018,Terrell,9-Midland,Confirmed Victim,1
2018,Tom Green,9-Midland,Not Confirmed,1223
2018,Tom Green,9-Midland,Confirmed Victim,273
2018,Upton,9-Midland,Not Confirmed,28
2018,Upton,9-Midland,Confirmed Victim,8
2018,Ward,9-Midland,Not Confirmed,124
2018,Ward,9-Midland,Confirmed Victim,34
2018,Winkler,9-Midland,Not Confirmed,59
2018,Winkler,9-Midland,Confirmed Victim,18
2018,Brewster,10-El Paso,Not Confirmed,56
2018,Brewster,10-El Paso,Confirmed Victim,19
2018,Culberson,10-El Paso,Not Confirmed,21
2018,Culberson,10-El Paso,Confirmed Victim,6
2018,El Paso,10-El Paso,Not Confirmed,5623
2018,El Paso,10-El Paso,Confirmed Victim,1639
2018,Hudspeth,10-El Paso,Not Confirmed,25
2018,Hudspeth,10-El Paso,Confirmed Victim,10
2018,Jeff Davis,10-El Paso,Not Confirmed,7
2018,Presidio,10-El Paso,Not Confirmed,28
2018,Presidio,10-El Paso,Confirmed Victim,2
2018,Aransas,11-Edinburg,Not Confirmed,165
2018,Aransas,11-Edinburg,Confirmed Victim,83
2018,Bee,11-Edinburg,Not Confirmed,300
2018,Bee,11-Edinburg,Confirmed Victim,119
2018,Brooks,11-Edinburg,Not Confirmed,164
2018,Brooks,11-Edinburg,Confirmed Victim,31
2018,Cameron,11-Edinburg,Not Confirmed,4024
2018,Cameron,11-Edinburg,Confirmed Victim,1051
2018,Duval,11-Edinburg,Not Confirmed,145
2018,Duval,11-Edinburg,Confirmed Victim,47
2018,Hidalgo,11-Edinburg,Not Confirmed,7697
2018,Hidalgo,11-Edinburg,Confirmed Victim,1603
2018,Jim Hogg,11-Edinburg,Not Confirmed,63
2018,Jim Hogg,11-Edinburg,Confirmed Victim,11
2018,Jim Wells,11-Edinburg,Not Confirmed,593
2018,Jim Wells,11-Edinburg,Confirmed Victim,141
2018,Kenedy,11-Edinburg,Not Confirmed,5
2018,Kleberg,11-Edinburg,Not Confirmed,333
2018,Kleberg,11-Edinburg,Confirmed Victim,107
2018,Live Oak,11-Edinburg,Not Confirmed,81
2018,Live Oak,11-Edinburg,Confirmed Victim,28
2018,McMullen,11-Edinburg,Not Confirmed,11
2018,Nueces,11-Edinburg,Not Confirmed,3360
2018,Nueces,11-Edinburg,Confirmed Victim,1271
2018,Refugio,11-Edinburg,Not Confirmed,53
2018,Refugio,11-Edinburg,Confirmed Victim,15
2018,San Patricio,11-Edinburg,Not Confirmed,750
2018,San Patricio,11-Edinburg,Confirmed Victim,230
2018,Starr,11-Edinburg,Not Confirmed,441
2018,Starr,11-Edinburg,Confirmed Victim,127
2018,Webb,11-Edinburg,Not Confirmed,2056
2018,Webb,11-Edinburg,Confirmed Victim,398
2018,Willacy,11-Edinburg,Not Confirmed,216
2018,Willacy,11-Edinburg,Confirmed Victim,73
2018,Zapata,11-Edinburg,Not Confirmed,167
2018,Zapata,11-Edinburg,Confirmed Victim,51
2018,Out of State,Out of State,Not Confirmed,25
2018,Out of State,Out of State,Confirmed Victim,12
2017,Armstrong,1-Lubbock,Not Confirmed,17
2017,Bailey,1-Lubbock,Not Confirmed,68
2017,Bailey,1-Lubbock,Confirmed Victim,12
2017,Briscoe,1-Lubbock,Not Confirmed,1
2017,Briscoe,1-Lubbock,Confirmed Victim,2
2017,Carson,1-Lubbock,Not Confirmed,66
2017,Carson,1-Lubbock,Confirmed Victim,23
2017,Castro,1-Lubbock,Not Confirmed,39
2017,Castro,1-Lubbock,Confirmed Victim,12
2017,Childress,1-Lubbock,Not Confirmed,82
2017,Childress,1-Lubbock,Confirmed Victim,25
2017,Cochran,1-Lubbock,Not Confirmed,28
2017,Cochran,1-Lubbock,Confirmed Victim,10
2017,Collingsworth,1-Lubbock,Not Confirmed,31
2017,Collingsworth,1-Lubbock,Confirmed Victim,6
2017,Crosby,1-Lubbock,Not Confirmed,122
2017,Crosby,1-Lubbock,Confirmed Victim,22
2017,Dallam,1-Lubbock,Not Confirmed,103
2017,Dallam,1-Lubbock,Confirmed Victim,16
2017,Deaf Smith,1-Lubbock,Not Confirmed,181
2017,Deaf Smith,1-Lubbock,Confirmed Victim,50
2017,Dickens,1-Lubbock,Not Confirmed,25
2017,Dickens,1-Lubbock,Confirmed Victim,3
2017,Donley,1-Lubbock,Not Confirmed,31
2017,Donley,1-Lubbock,Confirmed Victim,8
2017,Floyd,1-Lubbock,Not Confirmed,80
2017,Floyd,1-Lubbock,Confirmed Victim,21
2017,Garza,1-Lubbock,Not Confirmed,40
2017,Garza,1-Lubbock,Confirmed Victim,10
2017,Gray,1-Lubbock,Not Confirmed,260
2017,Gray,1-Lubbock,Confirmed Victim,113
2017,Hale,1-Lubbock,Not Confirmed,380
2017,Hale,1-Lubbock,Confirmed Victim,104
2017,Hall,1-Lubbock,Not Confirmed,29
2017,Hall,1-Lubbock,Confirmed Victim,13
2017,Hansford,1-Lubbock,Not Confirmed,26
2017,Hartley,1-Lubbock,Not Confirmed,15
2017,Hartley,1-Lubbock,Confirmed Victim,3
2017,Hemphill,1-Lubbock,Not Confirmed,7
2017,Hemphill,1-Lubbock,Confirmed Victim,5
2017,Hockley,1-Lubbock,Not Confirmed,234
2017,Hockley,1-Lubbock,Confirmed Victim,86
2017,Hutchinson,1-Lubbock,Not Confirmed,254
2017,Hutchinson,1-Lubbock,Confirmed Victim,79
2017,Lamb,1-Lubbock,Not Confirmed,137
2017,Lamb,1-Lubbock,Confirmed Victim,56
2017,Lipscomb,1-Lubbock,Not Confirmed,21
2017,Lipscomb,1-Lubbock,Confirmed Victim,2
2017,Lubbock,1-Lubbock,Not Confirmed,3000
2017,Lubbock,1-Lubbock,Confirmed Victim,1032
2017,Lynn,1-Lubbock,Not Confirmed,52
2017,Lynn,1-Lubbock,Confirmed Victim,19
2017,Moore,1-Lubbock,Not Confirmed,166
2017,Moore,1-Lubbock,Confirmed Victim,65
2017,Motley,1-Lubbock,Not Confirmed,6
2017,Motley,1-Lubbock,Confirmed Victim,1
2017,Ochiltree,1-Lubbock,Not Confirmed,66
2017,Ochiltree,1-Lubbock,Confirmed Victim,29
2017,Oldham,1-Lubbock,Not Confirmed,10
2017,Parmer,1-Lubbock,Not Confirmed,62
2017,Parmer,1-Lubbock,Confirmed Victim,3
2017,Potter,1-Lubbock,Not Confirmed,1482
2017,Potter,1-Lubbock,Confirmed Victim,697
2017,Randall,1-Lubbock,Not Confirmed,810
2017,Randall,1-Lubbock,Confirmed Victim,316
2017,Roberts,1-Lubbock,Confirmed Victim,3
2017,Sherman,1-Lubbock,Not Confirmed,8
2017,Sherman,1-Lubbock,Confirmed Victim,2
2017,Swisher,1-Lubbock,Not Confirmed,92
2017,Swisher,1-Lubbock,Confirmed Victim,42
2017,Terry,1-Lubbock,Not Confirmed,136
2017,Terry,1-Lubbock,Confirmed Victim,37
2017,Wheeler,1-Lubbock,Not Confirmed,41
2017,Wheeler,1-Lubbock,Confirmed Victim,13
2017,Yoakum,1-Lubbock,Not Confirmed,57
2017,Yoakum,1-Lubbock,Confirmed Victim,11
2017,Archer,2-Abilene,Not Confirmed,83
2017,Archer,2-Abilene,Confirmed Victim,20
2017,Baylor,2-Abilene,Not Confirmed,59
2017,Baylor,2-Abilene,Confirmed Victim,12
2017,Brown,2-Abilene,Not Confirmed,387
2017,Brown,2-Abilene,Confirmed Victim,204
2017,Callahan,2-Abilene,Not Confirmed,179
2017,Callahan,2-Abilene,Confirmed Victim,44
2017,Clay,2-Abilene,Not Confirmed,105
2017,Clay,2-Abilene,Confirmed Victim,21
2017,Coleman,2-Abilene,Not Confirmed,115
2017,Coleman,2-Abilene,Confirmed Victim,33
2017,Comanche,2-Abilene,Not Confirmed,180
2017,Comanche,2-Abilene,Confirmed Victim,35
2017,Cottle,2-Abilene,Not Confirmed,10
2017,Cottle,2-Abilene,Confirmed Victim,1
2017,Eastland,2-Abilene,Not Confirmed,246
2017,Eastland,2-Abilene,Confirmed Victim,63
2017,Fisher,2-Abilene,Not Confirmed,54
2017,Fisher,2-Abilene,Confirmed Victim,25
2017,Foard,2-Abilene,Not Confirmed,10
2017,Foard,2-Abilene,Confirmed Victim,2
2017,Hardeman,2-Abilene,Not Confirmed,42
2017,Hardeman,2-Abilene,Confirmed Victim,18
2017,Haskell,2-Abilene,Not Confirmed,68
2017,Haskell,2-Abilene,Confirmed Victim,8
2017,Jack,2-Abilene,Not Confirmed,89
2017,Jack,2-Abilene,Confirmed Victim,46
2017,Jones,2-Abilene,Not Confirmed,223
2017,Jones,2-Abilene,Confirmed Victim,67
2017,Kent,2-Abilene,Not Confirmed,3
2017,Knox,2-Abilene,Not Confirmed,36
2017,Knox,2-Abilene,Confirmed Victim,7
2017,Mitchell,2-Abilene,Not Confirmed,139
